id;lat;lon;z;weight;panoid;type;typename;plat;plon;pz;azimuth
7683958;55.744173;37.587471;157.172104;418.177;7498284;34;Пешеходный переход наземный;55.7441;37.5873;155.983932495117;329
7683959;55.741112;37.599657;146.707397;417.869;7497958;34;Пешеходный переход наземный;55.7412;37.5997;145.856185913086;359
7683960;55.743743;37.584213;158.648376;417.673;7498264;34;Пешеходный переход наземный;55.7438;37.5841;156.934616088867;264
7683961;55.739132;37.601037;142.40889;417.035;7497834;34;Пешеходный переход наземный;55.7392;37.6018;141.029220581055;269
7683962;55.74011;37.589669;151.565613;416.526;7498215;34;Пешеходный переход наземный;55.7401;37.5892;151.229766845703;70
7683963;55.747959;37.613268;142.495743;416.115;7496833;34;Пешеходный переход наземный;55.748;37.6135;140.484390258789;83
7683964;55.756223;37.60058;166.640121;415.637;7499847;34;Пешеходный переход наземный;55.7565;37.6004;166.769104003906;137
7683965;55.767479;37.600855;179.783508;415.406;7497100;34;Пешеходный переход наземный;55.7672;37.601;178.66227722168;60
7683966;55.73955;37.604632;141.193848;415.347;7497816;34;Пешеходный переход наземный;55.7394;37.6053;139.766265869141;280
7683967;55.740861;37.592152;153.398605;415.177;7498330;34;Пешеходный переход наземный;55.7409;37.5917;152.955291748047;160
7683968;55.73956;37.596454;146.978241;413.624;7498058;34;Пешеходный переход наземный;55.7395;37.5965;146.939300537109;291
7683969;55.745103;37.602162;151.272476;413.563;7498965;34;Пешеходный переход наземный;55.7448;37.6026;148.421676635742;118
7683970;55.759016;37.611728;162.950699;413.03;7496776;109;Подземный пешеходный переход;55.7593;37.6116;163.530151367188;317
7683971;55.752732;37.600431;160.516434;412.098;7500560;34;Пешеходный переход наземный;55.7529;37.5999;159.042175292969;147
7683972;55.75264;37.595565;161.265961;410.494;7500528;109;Подземный пешеходный переход;55.7527;37.5948;160.038467407227;87
7683973;55.738902;37.586544;154.967789;410.285;7498083;34;Пешеходный переход наземный;55.7386;37.5865;152.924346923828;335
7683974;55.742627;37.596182;152.608673;410.277;7498575;34;Пешеходный переход наземный;55.7424;37.5956;151.831314086914;67
7683975;55.759321;37.605647;169.504517;408.554;7499645;34;Пешеходный переход наземный;55.7591;37.6062;166.972396850586;301
7683976;55.759148;37.605311;168.58194;408.192;7499311;34;Пешеходный переход наземный;55.7595;37.6054;168.520553588867;216
7683977;55.741172;37.598239;146.962997;407.219;7497523;25;Остановка и стоянка запрещена;55.741;37.5982;146.654479980469;287
7683978;55.756144;37.602588;165.707245;406.159;7499899;34;Пешеходный переход наземный;55.7565;37.6024;165.576141357422;138
7683979;55.760413;37.606748;173.502335;406.122;7499295;34;Пешеходный переход наземный;55.7607;37.607;172.497329711914;30
7683980;55.744655;37.59631;153.00798;405.979;7498783;34;Пешеходный переход наземный;55.7443;37.5965;153.202911376953;328
7683981;55.755482;37.606729;158.790482;405.379;7499758;34;Пешеходный переход наземный;55.7553;37.6066;158.127792358398;217
7683982;55.740585;37.604084;141.890274;402.786;7497731;34;Пешеходный переход наземный;55.7407;37.6036;143.775909423828;283
7683983;55.752738;37.583994;161.048691;402.289;7500409;109;Подземный пешеходный переход;55.7527;37.5845;159.496948242188;90
7683984;55.752929;37.59553;161.174652;402.259;7500336;109;Подземный пешеходный переход;55.7529;37.5963;159.5283203125;267
7683985;55.741357;37.585007;155.656723;401.559;7498179;25;Остановка и стоянка запрещена;55.7412;37.585;154.910461425781;339
7683986;55.741391;37.599655;145.589554;401.336;7497646;25;Остановка и стоянка запрещена;55.7411;37.5999;144.441604614258;306
7683987;55.75619;37.607243;157.335602;401.021;7499538;34;Пешеходный переход наземный;55.756;37.6078;156.325759887695;106
7683988;55.748575;37.603124;152.400848;400.161;7500061;34;Пешеходный переход наземный;55.7483;37.6037;151.654937744141;290
7683989;55.755949;37.602796;166.573746;399.96;7499932;34;Пешеходный переход наземный;55.7561;37.6028;164.896713256836;275
7683990;55.737451;37.60098;141.856308;399.08;7497967;34;Пешеходный переход наземный;55.7374;37.6011;140.029525756836;297
7683991;55.748652;37.611091;146.08783;398.065;7496848;34;Пешеходный переход наземный;55.7485;37.6116;141.953018188477;96
7683992;55.750915;37.602085;163.005966;397.842;7500586;34;Пешеходный переход наземный;55.7512;37.6017;157.864562988281;184
7683993;55.757134;37.602327;169.196945;397.291;7499350;57;Осторожно дети;55.757;37.6023;167.3359375;35
7683994;55.752738;37.584405;160.909073;396.967;7500406;109;Подземный пешеходный переход;55.7527;37.585;159.634048461914;90
7683995;55.756284;37.606929;158.275742;396.464;7499588;34;Пешеходный переход наземный;55.7561;37.6073;156.807159423828;285
7683996;55.754011;37.603027;162.491333;396.319;7499788;34;Пешеходный переход наземный;55.754;37.6032;162.394409179688;275
7683997;55.761855;37.605216;172.763992;395.524;7499217;34;Пешеходный переход наземный;55.7621;37.6058;172.482421875;57
7683998;55.738053;37.595233;148.735077;394.982;7497482;34;Пешеходный переход наземный;55.7377;37.5953;147.041519165039;165
7683999;55.735756;37.594053;148.025055;394.73;7498174;25;Остановка и стоянка запрещена;55.7358;37.5943;145.830673217773;286
7684000;55.741131;37.599824;144.539337;394.692;7497643;25;Остановка и стоянка запрещена;55.741;37.6003;143.601440429688;295
7684001;55.755251;37.599747;163.079163;393.488;7497268;34;Пешеходный переход наземный;55.7556;37.5995;162.079605102539;146
7684002;55.748873;37.600605;151.663406;393.113;7499014;34;Пешеходный переход наземный;55.7487;37.6004;150.673278808594;94
7684003;55.761658;37.602586;173.844254;391.795;7499161;34;Пешеходный переход наземный;55.7613;37.6023;171.040435791016;46
7684004;55.74022;37.590309;153.688156;391.178;7498112;34;Пешеходный переход наземный;55.7402;37.5902;153.293090820313;250
7684005;55.759058;37.611548;165.620071;390.753;7496775;34;Пешеходный переход наземный;55.7593;37.6115;163.847412109375;161
7684006;55.749819;37.606751;156.553101;389.831;7500243;34;Пешеходный переход наземный;55.7498;37.6067;155.689178466797;214
7684007;55.760509;37.606722;173.567123;389.26;7499294;34;Пешеходный переход наземный;55.7607;37.6071;172.693069458008;233
7684008;55.756008;37.607395;157.558487;388.159;7499766;34;Пешеходный переход наземный;55.756;37.6072;157.561309814453;42
7684009;55.762136;37.607634;175.763519;388.004;7499483;34;Пешеходный переход наземный;55.7618;37.6071;174.161773681641;57
7684010;55.738816;37.596805;149.992523;387.747;7498015;34;Пешеходный переход наземный;55.739;37.5961;149.891906738281;111
7684011;55.755743;37.608734;156.14679;387.735;7499528;34;Пешеходный переход наземный;55.756;37.609;155.382232666016;225
7684012;55.752822;37.589238;161.144302;386.373;7500378;34;Пешеходный переход наземный;55.7527;37.5895;160.942291259766;2
7684013;55.753084;37.600132;159.538773;386.285;7500308;109;Подземный пешеходный переход;55.753;37.6008;159.552703857422;90
7684014;55.757469;37.600006;168.215698;385.862;7499884;34;Пешеходный переход наземный;55.7574;37.5996;167.314910888672;41
7684015;55.739181;37.597406;149.162094;385.413;7497866;34;Пешеходный переход наземный;55.7391;37.5976;148.244522094727;291
7684016;55.748003;37.604709;151.313385;384.782;7500051;34;Пешеходный переход наземный;55.7478;37.6046;150.452667236328;110
7684017;55.747018;37.600113;154.575546;383.554;7498993;34;Пешеходный переход наземный;55.7468;37.6;152.880340576172;192
7684018;55.756016;37.602901;166.217773;383.308;7499901;34;Пешеходный переход наземный;55.7563;37.6026;165.427917480469;95
7684019;55.759053;37.611564;166.805359;383.284;7499581;34;Пешеходный переход наземный;55.7588;37.611;163.258834838867;71
7684020;55.757355;37.598145;168.601532;382.799;7497243;34;Пешеходный переход наземный;55.7577;37.598;165.980331420898;321
7684021;55.748516;37.602957;152.21019;379.59;7500110;34;Пешеходный переход наземный;55.7486;37.6029;150.496109008789;225
7684022;55.735267;37.597445;142.692459;379.306;7497443;34;Пешеходный переход наземный;55.735;37.5979;141.3076171875;296
7684023;55.736583;37.598084;141.932632;379.206;7497988;34;Пешеходный переход наземный;55.7364;37.5984;141.707733154297;111
7684024;55.748425;37.605302;151.992004;378.528;7500160;34;Пешеходный переход наземный;55.7481;37.6051;149.693435668945;287
7684025;55.739355;37.595952;148.753418;378.475;7497497;34;Пешеходный переход наземный;55.739;37.596;148.9189453125;289
7684026;55.757531;37.597653;168.881332;376.799;7497241;34;Пешеходный переход наземный;55.7579;37.5981;166.195678710938;262
7684027;55.743123;37.604955;143.034378;376.214;7497421;34;Пешеходный переход наземный;55.7433;37.6049;142.566635131836;240
7684028;55.741114;37.598153;148.070892;376.168;7497521;34;Пешеходный переход наземный;55.7409;37.598;146.812576293945;287
7684029;55.747889;37.60469;150.040527;375.234;7500156;34;Пешеходный переход наземный;55.7478;37.6047;149.353393554688;291
7684030;55.766441;37.602701;179.530869;373.134;7497085;34;Пешеходный переход наземный;55.7663;37.6028;179.431915283203;59
